SubjID,cw_target,cw_response_time,cw_famsize,cw_LogBf
S110,amazement,621,S,6.78
S110,listener,566,S,8.03
S110,mildness,727,S,6.52
S110,angelic,605,S,6.34
S110,composer,642,L,7.08
S110,raider,576,S,6.22
S110,verbal,651,L,6.05
S110,costly,583,S,8.35
S110,chilly,617,S,6.19
S110,hugely,603,S,7.56
S110,awareness,678,S,7.78
S110,hunter,615,L,7.47
S110,locally,630,S,8.41
S110,avoidable,577,S,7.68
S110,enjoyment,528,S,7.93
S110,bomber,521,L,7.1
S110,striker,612,L,8.14
S110,heater,453,L,7.97
S110,stylish,486,L,7.66
S110,buyer,473,S,8.39
S110,guarding,569,L,7.62
S110,design,540,S,8.1
S110,campaigner,556,S,7.6
S110,guileless,644,L,4.11
S110,flexible,640,L,6.5
S110,guilty,587,S,7.36
S110,parking,480,L,7.57
S110,jumping,667,L,7.24
S110,widowed,625,S,6.21
S110,dreamer,628,L,7.75
S110,madness,564,L,7.17
S110,richness,549,S,7.96
S110,tossing,510,S,6.01
S110,faithful,554,L,7.19
S110,seeker,551,S,7.68
S110,neatly,552,S,6.83
S110,sailor,610,L,6.61
S110,bossy,596,S,6.31
S110,dancer,495,L,7.6
S110,grimly,740,S,6.31
S110,peaking,535,S,6.3
S110,wrongly,619,L,8.17
S110,insistent,573,S,7.4
S110,planner,637,S,8.61
S110,puncher,742,L,5.78
S110,detectable,635,S,6.89
S110,renter,616,L,7.43
S110,magical,615,S,6.92
S110,knocker,478,L,7.01
S110,toaster,555,S,5.83
S110,swimmer,579,L,7.04
S110,boneless,603,L,7.31
S110,tutoring,993,S,6.212606096
S110,editor,491,L,7.17
S110,deafness,552,L,5.67
S110,amusement,679,S,6.75
S110,strangeness,599,S,7.98
S110,speller,659,L,6.66
S110,locker,599,L,7.41
S110,cleaner,586,L,7.96
S110,shameful,614,L,6.9
S110,excitement,573,L,7.56
S110,noticeable,509,S,8.14
S111,hugely,646,S,7.56
S111,laughing,536,L,8.34
S111,densely,552,S,6.48
S111,detectable,594,S,6.89
S111,kicking,479,L,6.92
S111,shameful,496,L,6.9
S111,dreamer,513,L,7.75
S111,effortless,521,S,7.81
S111,singer,473,S,7.69
S111,composer,580,L,7.08
S111,painter,448,L,8.21
S111,peaking,846,S,6.3
S111,mildness,587,S,6.52
S111,thruster,638,S,6.37
S111,chilly,518,S,6.19
S111,cooling,559,L,7.27
S111,amusement,556,S,6.75
S111,costly,637,S,8.35
S111,stylish,672,L,7.66
S111,buyer,596,S,8.39
S111,creamy,522,L,6.67
S111,dampish,712,L,6.43
S111,flexible,551,L,6.5
S111,jumping,615,L,7.24
S111,editor,991,L,7.17
S111,toaster,518,S,5.83
S111,design,757,S,8.1
S111,raider,837,S,6.22
S111,cleaner,522,L,7.96
S111,widowed,672,S,6.21
S111,faithful,497,L,7.19
S111,seeker,585,S,7.68
S111,risky,560,S,7.51
S111,madness,528,L,7.17
S111,wrongly,490,L,8.17
S111,hunter,549,L,7.47
S111,heater,448,L,7.97
S111,conductor,667,L,6.99
S111,jailer,555,S,6.52
S111,listener,540,S,8.03
S111,blindness,611,L,6.93
S111,mossy,632,S,5
S111,bootless,656,L,6.85
S111,bossy,650,S,6.31
S111,campaigner,751,S,7.6
S111,attacker,593,S,8.13
S111,parking,637,L,7.57
S111,teacher,650,S,8.64
S111,collector,483,L,8.08
S111,verbal,620,L,6.05
S111,enjoyment,571,S,7.93
S111,dietary,709,S,7.07
S111,dancer,528,L,7.6
S111,avoidable,934,S,7.68
S111,sailor,601,L,6.61
S111,professor,3581,L,8.18
S111,puncher,553,L,5.78
S111,guilty,490,S,7.36
S111,guarding,994,L,7.62
S111,guileless,800,L,4.11
S111,boldness,512,S,5.94
S111,excitement,567,L,7.56
S111,amazement,634,S,6.78
S111,grimly,891,S,6.31
S111,dryness,628,L,7.77
S111,lender,783,S,6.22
S111,deafness,668,L,5.67
S111,dullness,769,S,6.56
S111,locally,568,S,8.41
S111,destroyer,663,S,7.55
S111,pusher,520,L,7.83
S111,weedy,868,L,6.59
S111,richness,577,S,7.96
S111,neatly,602,S,6.83
S111,speller,837,L,6.66
S111,renter,606,L,7.43
S111,angelic,706,S,6.34
S111,knocker,620,L,7.01
S111,quietly,608,L,7.9
S111,tossing,664,S,6.01
S111,allowance,584,S,8.52
S111,bomber,557,L,7.1
S111,locker,926,L,7.41
S111,noticeable,546,S,8.14
S111,feeder,672,L,7.94
S111,striker,805,L,8.14
S111,tutoring,728,S,6.212606096
S111,planner,637,S,8.61
S111,bearded,967,S,6.36
S111,doubtful,605,L,8.33
S111,harmless,703,S,7
S111,swimmer,634,L,7.04
S111,cloudless,552,L,7.07
S111,awareness,626,S,7.78
S111,magical,626,S,6.92
S111,strangeness,616,S,7.98
S111,shapely,847,L,7.55
S111,barker,992,L,5.96
S111,insistent,666,S,7.4
S111,boneless,558,L,7.31
S112,toaster,533,S,5.83
S112,kicking,513,L,6.92
S112,bossy,573,S,6.31
S112,composer,517,L,7.08
S112,destroyer,511,S,7.55
S112,hunter,424,L,7.47
S112,listener,614,S,8.03
S112,bomber,538,L,7.1
S112,strangeness,598,S,7.98
S112,densely,903,S,6.48
S112,excitement,524,L,7.56
S112,barker,991,L,5.96
S112,neatly,629,S,6.83
S112,guileless,606,L,4.11
S112,dullness,716,S,6.56
S112,knocker,645,L,7.01
S112,hugely,602,S,7.56
S112,locally,713,S,8.41
S112,peaking,704,S,6.3
S112,conductor,506,L,6.99
S112,dreamer,668,L,7.75
S112,blindness,681,L,6.93
S112,mildness,683,S,6.52
S112,boldness,589,S,5.94
S112,costly,525,S,8.35
S112,painter,614,L,8.21
S112,madness,502,L,7.17
S112,wrongly,512,L,8.17
S112,professor,630,L,8.18
S112,laughing,586,L,8.34
S112,tossing,533,S,6.01
S112,teacher,536,S,8.64
S112,harmless,639,S,7
S112,feeder,674,L,7.94
S112,amusement,715,S,6.75
S112,swimmer,565,L,7.04
S112,guarding,572,L,7.62
S112,pusher,482,L,7.83
S112,bearded,789,S,6.36
S112,planner,675,S,8.61
S112,mossy,608,S,5
S112,sailor,672,L,6.61
S112,lender,599,S,6.22
S112,raider,595,S,6.22
S112,dampish,682,L,6.43
S112,boneless,675,L,7.31
S112,dancer,563,L,7.6
S112,richness,995,S,7.96
S112,editor,629,L,7.17
S112,locker,748,L,7.41
S112,tutoring,584,S,6.212606096
S112,bootless,710,L,6.85
S112,widowed,658,S,6.21
S112,detectable,644,S,6.89
S112,creamy,592,L,6.67
S112,awareness,595,S,7.78
S112,collector,475,L,8.08
S112,design,608,S,8.1
S112,magical,613,S,6.92
S112,risky,654,S,7.51
S112,enjoyment,995,S,7.93
S112,avoidable,773,S,7.68
S112,stylish,770,L,7.66
S112,insistent,715,S,7.4
S112,buyer,631,S,8.39
S112,deafness,651,L,5.67
S112,weedy,579,L,6.59
S112,effortless,615,S,7.81
S112,cooling,482,L,7.27
S112,thruster,821,S,6.37
S112,noticeable,818,S,8.14
S112,grimly,768,S,6.31
S112,amazement,707,S,6.78
S112,jailer,576,S,6.52
S112,parking,557,L,7.57
S112,striker,550,L,8.14
S112,shameful,587,L,6.9
S112,guilty,556,S,7.36
S112,renter,487,L,7.43
S112,seeker,556,S,7.68
S112,dietary,719,S,7.07
S112,dryness,550,L,7.77
S112,speller,611,L,6.66
S112,campaigner,863,S,7.6
S112,shapely,816,L,7.55
S112,attacker,656,S,8.13
S112,chilly,707,S,6.19
S112,verbal,595,L,6.05
S112,puncher,617,L,5.78
S112,doubtful,612,L,8.33
S112,flexible,521,L,6.5
S112,jumping,566,L,7.24
S112,allowance,575,S,8.52
S112,singer,478,S,7.69
S112,angelic,761,S,6.34
S112,quietly,562,L,7.9
S112,faithful,557,L,7.19
S112,cloudless,595,L,7.07
S112,cleaner,641,L,7.96
S112,heater,616,L,7.97
S113,strangeness,827,S,7.98
S113,collector,604,L,8.08
S113,weedy,572,L,6.59
S113,effortless,509,S,7.81
S113,deafness,568,L,5.67
S113,pusher,496,L,7.83
S113,amazement,993,S,6.78
S113,dryness,685,L,7.77
S113,painter,556,L,8.21
S113,parking,557,L,7.57
S113,jailer,485,S,6.52
S113,boldness,463,S,5.94
S113,tossing,518,S,6.01
S113,singer,628,S,7.69
S113,guileless,845,L,4.11
S113,professor,674,L,8.18
S113,heater,602,L,7.97
S113,seeker,547,S,7.68
S113,densely,609,S,6.48
S113,shameful,451,L,6.9
S113,richness,528,S,7.96
S113,hunter,970,L,7.47
S113,shapely,557,L,7.55
S113,creamy,467,L,6.67
S113,planner,508,S,8.61
S113,composer,464,L,7.08
S113,enjoyment,645,S,7.93
S113,doubtful,548,L,8.33
S113,chilly,703,S,6.19
S113,madness,569,L,7.17
S113,widowed,607,S,6.21
S113,stylish,541,L,7.66
S113,design,565,S,8.1
S113,swimmer,556,L,7.04
S113,cooling,628,L,7.27
S113,blindness,535,L,6.93
S113,bomber,683,L,7.1
S113,locker,617,L,7.41
S113,flexible,486,L,6.5
S113,cloudless,442,L,7.07
S113,bootless,506,L,6.85
S113,dietary,599,S,7.07
S113,excitement,514,L,7.56
S113,peaking,567,S,6.3
S113,teacher,585,S,8.64
S113,neatly,638,S,6.83
S113,locally,603,S,8.41
S113,wrongly,437,L,8.17
S113,bossy,563,S,6.31
S113,detectable,932,S,6.89
S113,knocker,563,L,7.01
S113,listener,506,S,8.03
S113,amusement,707,S,6.75
S113,dreamer,604,L,7.75
S113,guilty,517,S,7.36
S113,lender,839,S,6.22
S113,costly,543,S,8.35
S113,conductor,563,L,6.99
S113,raider,517,S,6.22
S113,thruster,815,S,6.37
S113,grimly,493,S,6.31
S113,verbal,526,L,6.05
S113,angelic,731,S,6.34
S113,faithful,576,L,7.19
S113,mossy,534,S,5
S113,laughing,546,L,8.34
S113,sailor,567,L,6.61
S113,mildness,538,S,6.52
S113,risky,511,S,7.51
S113,awareness,515,S,7.78
S113,kicking,577,L,6.92
S113,insistent,582,S,7.4
S113,striker,617,L,8.14
S113,destroyer,81717,S,7.55
S113,cleaner,518,L,7.96
S113,guarding,574,L,7.62
S113,toaster,400,S,5.83
S113,quietly,660,L,7.9
S113,barker,473,L,5.96
S113,allowance,603,S,8.52
S113,jumping,501,L,7.24
S113,renter,630,L,7.43
S113,dullness,695,S,6.56
S113,tutoring,617,S,6.212606096
S113,buyer,509,S,8.39
S113,editor,647,L,7.17
S113,campaigner,621,S,7.6
S113,dampish,654,L,6.43
S113,boneless,731,L,7.31
S113,magical,992,S,6.92
S113,feeder,506,L,7.94
S113,noticeable,731,S,8.14
S113,dancer,512,L,7.6
S113,avoidable,481,S,7.68
S113,bearded,588,S,6.36
S113,puncher,500,L,5.78
S113,attacker,592,S,8.13
S113,hugely,712,S,7.56
S113,speller,588,L,6.66
S113,harmless,629,S,7
S114,composer,933,L,7.08
S114,neatly,784,S,6.83
S114,harmless,659,S,7
S114,striker,686,L,8.14
S114,awareness,600,S,7.78
S114,mossy,581,S,5
S114,stylish,499,L,7.66
S114,thruster,514,S,6.37
S114,verbal,595,L,6.05
S114,cooling,725,L,7.27
S114,avoidable,482,S,7.68
S114,professor,824,L,8.18
S114,guileless,620,L,4.11
S114,widowed,858,S,6.21
S114,mildness,933,S,6.52
S114,renter,616,L,7.43
S114,sailor,600,L,6.61
S114,jumping,773,L,7.24
S114,magical,479,S,6.92
S114,bossy,529,S,6.31
S114,chilly,572,S,6.19
S114,shameful,573,L,6.9
S114,toaster,713,S,5.83
S114,creamy,533,L,6.67
S114,allowance,724,S,8.52
S114,enjoyment,700,S,7.93
S114,tutoring,630,S,6.212606096
S114,effortless,512,S,7.81
S114,kicking,719,L,6.92
S114,campaigner,553,S,7.6
S114,richness,690,S,7.96
S114,dampish,780,L,6.43
S114,guilty,671,S,7.36
S114,blindness,781,L,6.93
S114,strangeness,867,S,7.98
S114,doubtful,725,L,8.33
S114,teacher,602,S,8.64
S114,listener,783,S,8.03
S114,grimly,851,S,6.31
S114,locally,540,S,8.41
S114,cleaner,548,L,7.96
S114,insistent,789,S,7.4
S114,speller,637,L,6.66
S114,bootless,518,L,6.85
S114,risky,474,S,7.51
S114,wrongly,538,L,8.17
S114,boneless,555,L,7.31
S114,attacker,495,S,8.13
S114,singer,479,S,7.69
S114,parking,416,L,7.57
S114,densely,585,S,6.48
S114,destroyer,424,S,7.55
S114,costly,519,S,8.35
S114,puncher,449,L,5.78
S114,peaking,619,S,6.3
S114,quietly,919,L,7.9
S114,bomber,565,L,7.1
S114,pusher,700,L,7.83
S114,knocker,450,L,7.01
S114,excitement,514,L,7.56
S114,tossing,576,S,6.01
S114,planner,505,S,8.61
S114,locker,512,L,7.41
S114,madness,562,L,7.17
S114,flexible,486,L,6.5
S114,deafness,619,L,5.67
S114,detectable,380,S,6.89
S114,noticeable,498,S,8.14
S114,painter,994,L,8.21
S114,hugely,844,S,7.56
S114,raider,810,S,6.22
S114,shapely,640,L,7.55
S114,dryness,652,L,7.77
S114,buyer,602,S,8.39
S114,heater,661,L,7.97
S114,boldness,622,S,5.94
S114,dullness,694,S,6.56
S114,amusement,872,S,6.75
S114,hunter,578,L,7.47
S114,amazement,516,S,6.78
S114,design,596,S,8.1
S114,dancer,559,L,7.6
S114,guarding,685,L,7.62
S114,laughing,631,L,8.34
S114,conductor,515,L,6.99
S114,angelic,618,S,6.34
S114,bearded,565,S,6.36
S114,seeker,628,S,7.68
S114,collector,805,L,8.08
S114,barker,700,L,5.96
S114,faithful,528,L,7.19
S114,weedy,913,L,6.59
S114,feeder,719,L,7.94
S114,lender,643,S,6.22
S114,dietary,650,S,7.07
S114,dreamer,531,L,7.75
S114,swimmer,531,L,7.04
S114,cloudless,610,L,7.07
S114,jailer,474,S,6.52
S114,editor,696,L,7.17
S115,excitement,505,L,7.56
S115,bearded,768,S,6.36
S115,wrongly,559,L,8.17
S115,avoidable,727,S,7.68
S115,speller,530,L,6.66
S115,bootless,882,L,6.85
S115,allowance,622,S,8.52
S115,strangeness,708,S,7.98
S115,neatly,678,S,6.83
S115,detectable,856,S,6.89
S115,flexible,674,L,6.5
S115,amazement,650,S,6.78
S115,costly,637,S,8.35
S115,grimly,700,S,6.31
S115,design,735,S,8.1
S115,effortless,711,S,7.81
S115,knocker,619,L,7.01
S115,professor,661,L,8.18
S115,dullness,720,S,6.56
S115,blindness,696,L,6.93
S115,harmless,639,S,7
S115,boldness,965,S,5.94
S115,renter,917,L,7.43
S115,campaigner,698,S,7.6
S115,deafness,920,L,5.67
S115,striker,665,L,8.14
S115,stylish,724,L,7.66
S115,cleaner,827,L,7.96
S115,tutoring,677,S,6.212606096
S115,thruster,971,S,6.37
S115,dryness,811,L,7.77
S115,richness,911,S,7.96
S115,madness,809,L,7.17
S115,laughing,597,L,8.34
S115,seeker,674,S,7.68
S115,creamy,681,L,6.67
S115,enjoyment,622,S,7.93
S115,barker,996,L,5.96
S115,shameful,743,L,6.9
S115,hugely,801,S,7.56
S115,mossy,798,S,5
S115,bossy,764,S,6.31
S115,collector,730,L,8.08
S115,awareness,832,S,7.78
S115,cooling,710,L,7.27
S115,guarding,840,L,7.62
S115,quietly,857,L,7.9
S115,widowed,789,S,6.21
S115,guilty,835,S,7.36
S115,dietary,846,S,7.07
S115,doubtful,765,L,8.33
S115,chilly,646,S,6.19
S115,locker,666,L,7.41
S115,risky,728,S,7.51
S115,feeder,696,L,7.94
S115,dampish,857,L,6.43
S115,boneless,710,L,7.31
S115,jumping,688,L,7.24
S115,heater,609,L,7.97
S115,swimmer,608,L,7.04
S115,dancer,751,L,7.6
S115,raider,751,S,6.22
S115,verbal,952,L,6.05
S115,listener,993,S,8.03
S115,shapely,687,L,7.55
S115,weedy,840,L,6.59
S115,insistent,767,S,7.4
S115,planner,721,S,8.61
S115,buyer,768,S,8.39
S115,dreamer,678,L,7.75
S115,peaking,910,S,6.3
S115,composer,646,L,7.08
S115,faithful,755,L,7.19
S115,mildness,894,S,6.52
S115,teacher,600,S,8.64
S115,cloudless,996,L,7.07
S115,kicking,991,L,6.92
S115,angelic,992,S,6.34
S116,angelic,867,S,6.34
S116,verbal,995,L,6.05
S116,speller,992,L,6.66
S116,harmless,976,S,7
S116,dampish,988,L,6.43
S116,lender,544,S,6.22
S116,peaking,573,S,6.3
S116,mossy,580,S,5
S116,dryness,509,L,7.77
S116,guileless,989,L,4.11
S116,densely,578,S,6.48
S116,strangeness,667,S,7.98
S116,conductor,630,L,6.99
S116,cloudless,497,L,7.07
S116,destroyer,565,S,7.55
S116,insistent,746,S,7.4
S116,tossing,701,S,6.01
S116,seeker,495,S,7.68
S116,effortless,598,S,7.81
S116,excitement,557,L,7.56
S116,listener,889,S,8.03
S116,faithful,521,L,7.19
S116,guilty,473,S,7.36
S116,mildness,991,S,6.52
S116,swimmer,756,L,7.04
S116,allowance,752,S,8.52
S116,amusement,615,S,6.75
S116,wrongly,466,L,8.17
S116,noticeable,807,S,8.14
S116,doubtful,671,L,8.33
S116,dreamer,805,L,7.75
S116,buyer,607,S,8.39
S116,toaster,550,S,5.83
S116,stylish,547,L,7.66
S116,pusher,506,L,7.83
S116,amazement,669,S,6.78
S116,thruster,988,S,6.37
S116,striker,746,L,8.14
S116,hugely,780,S,7.56
S116,cleaner,587,L,7.96
S116,kicking,579,L,6.92
S116,risky,477,S,7.51
S116,puncher,764,L,5.78
S116,chilly,586,S,6.19
S116,blindness,566,L,6.93
S116,feeder,877,L,7.94
S116,cooling,503,L,7.27
S116,hunter,608,L,7.47
S116,richness,536,S,7.96
S116,planner,545,S,8.61
S116,dietary,67101,S,7.07
S116,editor,562,L,7.17
S116,flexible,564,L,6.5
S116,weedy,525,L,6.59
S116,dullness,777,S,6.56
S116,locally,721,S,8.41
S116,raider,802,S,6.22
S116,creamy,529,L,6.67
S116,bearded,762,S,6.36
S116,costly,747,S,8.35
S116,heater,521,L,7.97
S116,grimly,993,S,6.31
S116,sailor,602,L,6.61
S116,boldness,552,S,5.94
S116,bomber,658,L,7.1
S116,knocker,578,L,7.01
S116,deafness,704,L,5.67
S116,guarding,751,L,7.62
S116,professor,483,L,8.18
S116,tutoring,598,S,6.212606096
S116,shapely,564,L,7.55
S116,singer,994,S,7.69
S116,dancer,513,L,7.6
S116,barker,642,L,5.96
S116,jumping,450,L,7.24
S116,detectable,574,S,6.89
S116,jailer,587,S,6.52
S116,boneless,496,L,7.31
S116,quietly,571,L,7.9
S116,avoidable,587,S,7.68
S116,widowed,569,S,6.21
S116,teacher,431,S,8.64
S116,laughing,448,L,8.34
S116,campaigner,891,S,7.6
S116,composer,458,L,7.08
S116,shameful,450,L,6.9
S116,madness,519,L,7.17
S116,parking,440,L,7.57
S116,enjoyment,507,S,7.93
S116,bootless,994,L,6.85
S116,bossy,637,S,6.31
S116,painter,652,L,8.21
S116,locker,536,L,7.41
S116,collector,513,L,8.08
S116,design,470,S,8.1
S116,renter,620,L,7.43
S116,neatly,627,S,6.83
S116,magical,481,S,6.92
S116,attacker,550,S,8.13
S116,awareness,653,S,7.78
S117,dullness,356,S,6.56
S117,composer,526,L,7.08
S117,boldness,259,S,5.94
S117,excitement,392,L,7.56
S117,bootless,367,L,6.85
S117,awareness,494,S,7.78
S117,creamy,395,L,6.67
S117,locally,358,S,8.41
S117,noticeable,405,S,8.14
S117,dancer,491,L,7.6
S117,risky,443,S,7.51
S117,bomber,431,L,7.1
S117,mildness,391,S,6.52
S117,avoidable,352,S,7.68
S117,chilly,471,S,6.19
S117,peaking,382,S,6.3
S117,teacher,517,S,8.64
S117,allowance,424,S,8.52
S117,kicking,553,L,6.92
S117,mossy,344,S,5
S117,laughing,429,L,8.34
S117,lender,376,S,6.22
S117,doubtful,451,L,8.33
S117,sailor,382,L,6.61
S117,harmless,467,S,7
S117,dryness,456,L,7.77
S117,dampish,385,L,6.43
S117,shapely,563,L,7.55
S117,strangeness,367,S,7.98
S117,planner,402,S,8.61
S117,angelic,469,S,6.34
S117,raider,46410,S,6.22
S117,insistent,484,S,7.4
S117,cloudless,357,L,7.07
S117,feeder,335,L,7.94
S117,jailer,287,S,6.52
S117,boneless,326,L,7.31
S117,hunter,283,L,7.47
S117,locker,310,L,7.41
S117,effortless,290,S,7.81
S117,madness,458,L,7.17
S117,richness,309,S,7.96
S117,design,475,S,8.1
S117,tossing,573,S,6.01
S117,blindness,392,L,6.93
S117,amazement,334,S,6.78
S117,speller,430,L,6.66
S117,verbal,411,L,6.05
S117,singer,332,S,7.69
S117,campaigner,275,S,7.6
S117,attacker,523,S,8.13
S117,quietly,432,L,7.9
S117,guarding,334,L,7.62
S117,tutoring,302,S,6.212606096
S117,detectable,333,S,6.89
S117,buyer,252,S,8.39
S117,listener,293,S,8.03
S117,costly,313,S,8.35
S117,hugely,299,S,7.56
S117,seeker,198,S,7.68
S117,deafness,282,L,5.67
S117,puncher,392,L,5.78
S117,barker,277,L,5.96
S117,renter,321,L,7.43
S117,conductor,224,L,6.99
S117,faithful,246,L,7.19
S117,enjoyment,58,S,7.93
S117,parking,291,L,7.57
S117,destroyer,285,S,7.55
S117,amusement,292,S,6.75
S117,stylish,297,L,7.66
S117,weedy,354,L,6.59
S117,dietary,335,S,7.07
S117,densely,289,S,6.48
S117,painter,258,L,8.21
S117,cooling,278,L,7.27
S117,bearded,299,S,6.36
S117,bossy,309,S,6.31
S117,wrongly,353,L,8.17
S117,collector,296,L,8.08
S117,neatly,294,S,6.83
S117,heater,270,L,7.97
S117,thruster,282,S,6.37
S117,striker,259,L,8.14
S117,professor,121,L,8.18
S117,cleaner,393,L,7.96
S117,widowed,280,S,6.21
S117,jumping,275,L,7.24
S117,editor,264,L,7.17
S117,pusher,301,L,7.83
S117,guilty,255,S,7.36
S117,swimmer,370,L,7.04
S117,shameful,213,L,6.9
S117,knocker,284,L,7.01
S117,flexible,308,L,6.5
S117,grimly,288,S,6.31
S117,magical,282,S,6.92
S117,toaster,400,S,5.83
S117,dreamer,315,L,7.75
S117,guileless,257,L,4.11
S118,dullness,883,S,6.56
S118,puncher,541,L,5.78
S118,amazement,489,S,6.78
S118,widowed,653,S,6.21
S118,verbal,479,L,6.05
S118,noticeable,454,S,8.14
S118,thruster,436,S,6.37
S118,dryness,609,L,7.77
S118,angelic,647,S,6.34
S118,costly,565,S,8.35
S118,composer,775,L,7.08
S118,planner,546,S,8.61
S118,avoidable,591,S,7.68
S118,richness,737,S,7.96
S118,doubtful,573,L,8.33
S118,faithful,608,L,7.19
S118,dampish,525,L,6.43
S118,kicking,612,L,6.92
S118,bomber,778,L,7.1
S118,creamy,527,L,6.67
S118,amusement,649,S,6.75
S118,pusher,504,L,7.83
S118,peaking,904,S,6.3
S118,guilty,478,S,7.36
S118,chilly,776,S,6.19
S118,weedy,958,L,6.59
S118,dreamer,546,L,7.75
S118,renter,532,L,7.43
S118,attacker,11815,S,8.13
S118,madness,993,L,7.17
S118,deafness,512,L,5.67
S118,densely,613,S,6.48
S118,singer,731,S,7.69
S118,detectable,703,S,6.89
S118,sailor,671,L,6.61
S118,swimmer,735,L,7.04
S118,bearded,529,S,6.36
S118,enjoyment,618,S,7.93
S118,tutoring,764,S,6.212606096
S118,barker,809,L,5.96
S118,destroyer,546,S,7.55
S118,awareness,760,S,7.78
S118,cooling,633,L,7.27
S118,toaster,510,S,5.83
S118,quietly,860,L,7.9
S118,jailer,593,S,6.52
S118,blindness,466,L,6.93
S118,boldness,958,S,5.94
S118,raider,554,S,6.22
S118,guarding,585,L,7.62
S118,guileless,790,L,4.11
S118,magical,604,S,6.92
S118,harmless,660,S,7
S118,jumping,603,L,7.24
S118,shameful,634,L,6.9
S118,buyer,619,S,8.39
S118,bootless,992,L,6.85
S118,hugely,881,S,7.56
S118,allowance,813,S,8.52
S118,flexible,992,L,6.5
S118,speller,499,L,6.66
S118,striker,589,L,8.14
S118,campaigner,708,S,7.6
S118,locally,993,S,8.41
S118,listener,603,S,8.03
S118,editor,597,L,7.17
S118,seeker,584,S,7.68
S118,conductor,480,L,6.99
S118,lender,679,S,6.22
S118,stylish,643,L,7.66
S118,boneless,595,L,7.31
S118,insistent,772,S,7.4
S118,knocker,610,L,7.01
S118,mossy,756,S,5
S118,laughing,466,L,8.34
S118,strangeness,829,S,7.98
S118,teacher,506,S,8.64
S118,dietary,681,S,7.07
S118,hunter,597,L,7.47
S118,tossing,837,S,6.01
S118,professor,485,L,8.18
S118,collector,536,L,8.08
S118,feeder,589,L,7.94
S118,neatly,804,S,6.83
S118,excitement,870,L,7.56
S118,effortless,482,S,7.81
S118,dancer,466,L,7.6
S118,heater,855,L,7.97
S118,wrongly,560,L,8.17
S118,parking,549,L,7.57
S118,mildness,865,S,6.52
S118,bossy,597,S,6.31
S118,painter,468,L,8.21
S118,design,514,S,8.1
S118,cleaner,568,L,7.96
S118,grimly,786,S,6.31
S118,locker,495,L,7.41
S118,shapely,576,L,7.55
S118,cloudless,947,L,7.07
S118,risky,548,S,7.51
S119,buyer,997,S,8.39
S119,speller,490,L,6.66
S119,bearded,802,S,6.36
S119,collector,789,L,8.08
S119,effortless,795,S,7.81
S119,editor,765,L,7.17
S119,renter,831,L,7.43
